row_id,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,state,postal_code,region,product_id,category,sub_category,product_name,sales,quantity,discount,profit,order_year,order_month,month_year_str,price,revenue,aov,margin_pct,sales_prod,profit_prod,quantity_prod,discount_prod,price_prod,profit_margin,recency_days,frequency,monetary,RFM_Score,CLTV_pred
6918,CA-2014-124247,2014-12-16,2014-12-21,Standard Class,SH-20635,Stefanie Holloman,Corporate,United States,Sacramento,California,95823,West,FUR-CH-10001854,Furniture,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,1403.92,5,0.2,70.196,2014,12,2014-12,280.784,1403.92,280.784,0.049999999999999996,8774.5,1305.6456,28,0.1,315.882,0.14880000000000002,765,2,2096.392,112,251.1479765835532
6919,CA-2016-105473,2016-04-16,2016-04-18,Second Class,BM-11785,Bryan Mills,Consumer,United States,Seattle,Washington,98115,West,OFF-SU-10003567,Office Supplies,Supplies,Stiletto Hand Letter Openers,28.8,3,0.0,0.864,2016,4,2016-04,9.6,28.8,9.6,0.03,136.32,-21.983999999999998,17,0.15000000000000002,8.16,-0.16126760563380282,218,10,1338.842,142,160.09196509085547
6920,CA-2015-102806,2015-05-21,2015-05-28,Standard Class,HG-14965,Henry Goldwyn,Corporate,United States,Philadelphia,Pennsylvania,19143,East,OFF-BI-10001597,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",24.588,2,0.7,-18.0312,2015,5,2015-05,12.294,24.588,12.294,-0.7333333333333333,1217.106,215.5548,47,0.3666666666666667,25.953999999999997,0.1771043771043771,23,12,3247.642,443,390.42224033899873
6921,CA-2017-121706,2017-02-26,2017-03-02,Standard Class,BM-11140,Becky Martin,Consumer,United States,Santa Barbara,California,93101,West,OFF-AP-10003287,Office Supplies,Appliances,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,356.79,7,0.0,99.9012,2017,2,2017-02,50.970000000000006,356.79,50.970000000000006,0.27999999999999997,937.848,130.4832,22,0.23333333333333336,39.077000000000005,0.13913043478260873,307,4,11789.63,114,1418.1834402088132
6922,CA-2017-109211,2017-04-04,2017-04-10,Standard Class,PS-19045,Penelope Sewall,Home Office,United States,New York City,New York,10011,East,OFF-EN-10001532,Office Supplies,Envelopes,Brown Kraft Recycled Envelopes,16.98,1,0.0,8.49,2017,4,2017-04,16.98,16.98,16.98,0.5,244.512,117.16199999999999,15,0.04,16.300800000000002,0.47916666666666663,236,7,6843.634,134,820.7846055079981
6923,CA-2015-134257,2015-03-16,2015-03-19,Second Class,MS-17710,Maurice Satty,Consumer,United States,Auburn,Alabama,36830,South,OFF-LA-10003930,Office Supplies,Labels,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",491.55,5,0.0,240.8595,2015,3,2015-03,98.31,491.55,98.31,0.49,3322.878,1517.9064,36,0.05,93.3945,0.45680473372781066,413,6,1613.402,132,193.58287394357325
6924,CA-2015-134257,2015-03-16,2015-03-19,Second Class,MS-17710,Maurice Satty,Consumer,United States,Auburn,Alabama,36830,South,OFF-EN-10003845,Office Supplies,Envelopes,Colored Envelopes,7.38,2,0.0,3.3948,2015,3,2015-03,3.69,7.38,3.69,0.46,50.922,19.0404,16,0.12000000000000002,3.2472000000000003,0.37391304347826093,413,6,1613.402,132,193.58287394357325
6925,CA-2015-137925,2015-11-30,2015-12-04,Standard Class,JL-15235,Janet Lee,Consumer,United States,New York City,New York,10035,East,OFF-PA-10002659,Office Supplies,Paper,Avoid Verbal Orders Carbonless Minifold Book,23.66,7,0.0,10.8836,2015,11,2015-11,3.38,23.66,3.38,0.45999999999999996,68.276,29.9468,21,0.04,3.2448,0.4386138613861386,119,5,2203.7,222,264.49131372829964
6926,CA-2015-137925,2015-11-30,2015-12-04,Standard Class,JL-15235,Janet Lee,Consumer,United States,New York City,New York,10035,East,FUR-BO-10001608,Furniture,Bookcases,"Hon Metal Bookcases, Black",681.408,12,0.2,42.588,2015,11,2015-11,56.784,681.408,56.784,0.0625,1570.0775999999998,-26.972399999999993,30,0.244,53.66088,-0.01717902350813743,119,5,2203.7,222,264.49131372829964
6927,CA-2016-140046,2016-07-28,2016-08-03,Standard Class,KM-16660,Khloe Miller,Consumer,United States,Los Angeles,California,90032,West,OFF-LA-10000305,Office Supplies,Labels,Avery 495,18.9,3,0.0,8.694,2016,7,2016-07,6.3,18.9,6.3,0.4600000000000001,97.02,42.588,16,0.05,5.984999999999999,0.438961038961039,15,5,453.538,421,53.571857004455
6928,CA-2016-140382,2016-06-23,2016-06-25,Second Class,RD-19900,Ruben Dartt,Consumer,United States,San Francisco,California,94109,West,OFF-ST-10003638,Office Supplies,Storage,Mobile Personal File Cube,93.68,4,0.0,25.2936,2016,6,2016-06,23.42,93.68,23.42,0.27,449.664,90.6354,21,0.04,22.483200000000004,0.2015625,114,9,3133.924,243,380.57873893187235
6929,CA-2016-140382,2016-06-23,2016-06-25,Second Class,RD-19900,Ruben Dartt,Consumer,United States,San Francisco,California,94109,West,OFF-LA-10001934,Office Supplies,Labels,Avery 516,21.93,3,0.0,10.3071,2016,6,2016-06,7.31,21.93,7.31,0.47000000000000003,109.64999999999999,51.535500000000006,15,0.0,7.31,0.4700000000000001,114,9,3133.924,243,380.57873893187235
6930,CA-2016-140382,2016-06-23,2016-06-25,Second Class,RD-19900,Ruben Dartt,Consumer,United States,San Francisco,California,94109,West,TEC-PH-10003012,Technology,Phones,Nortel Meridian M3904 Professional Digital phone,862.344,7,0.2,97.0137,2016,6,2016-06,123.19200000000001,862.344,123.19200000000001,0.11249999999999999,4434.912,936.2592,32,0.08,141.6708,0.21111111111111108,114,9,3133.924,243,380.57873893187235
6931,CA-2016-140382,2016-06-23,2016-06-25,Second Class,RD-19900,Ruben Dartt,Consumer,United States,San Francisco,California,94109,West,OFF-PA-10001019,Office Supplies,Paper,Xerox 1884,19.98,1,0.0,9.3906,2016,6,2016-06,19.98,19.98,19.98,0.47,543.456,204.5952,32,0.1,17.982,0.3764705882352941,114,9,3133.924,243,380.57873893187235
6932,CA-2014-164182,2014-07-14,2014-07-18,Standard Class,ST-20530,Shui Tom,Consumer,United States,Philadelphia,Pennsylvania,19140,East,TEC-PH-10002070,Technology,Phones,Griffin GC36547 PowerJolt SE Lightning Charger,13.494,1,0.4,-2.249,2014,7,2014-07,13.494,13.494,13.494,-0.16666666666666669,175.422,17.992,10,0.26666666666666666,16.49266666666667,0.10256410256410257,125,7,433.34000000000003,231,52.9415049943554
6933,CA-2014-164182,2014-07-14,2014-07-18,Standard Class,ST-20530,Shui Tom,Consumer,United States,Philadelphia,Pennsylvania,19140,East,TEC-PH-10002583,Technology,Phones,iOttie HLCRIO102 Car Mount,23.988,2,0.4,-13.993,2014,7,2014-07,11.994,23.988,11.994,-0.5833333333333334,215.892,-11.994,12,0.16,16.7916,-0.05555555555555555,125,7,433.34000000000003,231,52.9415049943554
6934,CA-2014-164182,2014-07-14,2014-07-18,Standard Class,ST-20530,Shui Tom,Consumer,United States,Philadelphia,Pennsylvania,19140,East,FUR-FU-10001057,Furniture,Furnishings,Tensor Track Tree Floor Lamp,31.984,2,0.2,1.1994,2014,7,2014-07,15.992,31.984,15.992,0.0375,299.85,38.180899999999994,17,0.1,17.991,0.1273333333333333,125,7,433.34000000000003,231,52.9415049943554
6935,CA-2014-164182,2014-07-14,2014-07-18,Standard Class,ST-20530,Shui Tom,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-AR-10001044,Office Supplies,Art,"BOSTON Ranger #55 Pencil Sharpener, Black",41.584,2,0.2,4.6782,2014,7,2014-07,20.792,41.584,20.792,0.1125,618.562,120.3337,27,0.08888888888888889,23.679777777777776,0.1945378151260504,125,7,433.34000000000003,231,52.9415049943554
6936,CA-2017-137365,2017-11-30,2017-12-03,Second Class,BP-11095,Bart Pistole,Corporate,United States,El Paso,Texas,79907,Central,TEC-AC-10001767,Technology,Accessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,95.976,3,0.2,-10.7973,2017,11,2017-11,31.992,95.976,31.992,-0.1125,927.768,37.9905,25,0.10000000000000002,35.991,0.040948275862068964,17,12,2442.044,443,293.1609725003831
6937,CA-2016-129847,2016-09-02,2016-09-04,First Class,TA-21385,Tom Ashbrook,Home Office,United States,Chicago,Illinois,60653,Central,FUR-FU-10000277,Furniture,Furnishings,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,84.272,2,0.6,-75.8448,2016,9,2016-09,42.136,84.272,42.136,-0.9,1685.44,244.3888,18,0.16,88.4856,0.145,69,4,14595.62,314,1788.5365937507813
6938,CA-2014-126963,2014-06-15,2014-06-15,Same Day,PS-18760,Pamela Stobb,Consumer,United States,El Paso,Texas,79907,Central,OFF-PA-10001952,Office Supplies,Paper,Xerox 1902,36.544,2,0.2,11.8768,2014,6,2014-06,18.272,36.544,18.272,0.325,82.22399999999999,32.8896,4,0.1,20.555999999999997,0.4000000000000001,107,6,2181.479,232,262.20055989785124
6939,CA-2016-125094,2016-11-05,2016-11-09,Standard Class,NP-18700,Nora Preis,Consumer,United States,Seattle,Washington,98105,West,TEC-AC-10004420,Technology,Accessories,Cherry 142-key Programmable Keyboard,479.72,4,0.0,52.7692,2016,11,2016-11,119.93,479.72,119.93,0.10999999999999999,479.72,52.7692,4,0.0,119.93,0.10999999999999999,138,7,7903.1825,234,951.8448034625502
6940,CA-2017-107132,2017-06-26,2017-06-30,Standard Class,SC-20260,Scott Cohen,Corporate,United States,New York City,New York,10009,East,OFF-BI-10001071,Office Supplies,Binders,GBC ProClick Punch Binding System,102.368,2,0.2,37.1084,2017,6,2017-06,51.184,102.368,51.184,0.36250000000000004,1573.908,562.3842,31,0.24285714285714285,48.442,0.3573170731707317,187,8,3729.7929999999997,143,448.3511479573836
6941,CA-2017-107132,2017-06-26,2017-06-30,Standard Class,SC-20260,Scott Cohen,Corporate,United States,New York City,New York,10009,East,OFF-SU-10002503,Office Supplies,Supplies,Acme Preferred Stainless Steel Scissors,28.4,5,0.0,8.236,2017,6,2017-06,5.68,28.4,5.68,0.29000000000000004,90.88,26.3552,16,0.0,5.68,0.29000000000000004,187,8,3729.7929999999997,143,448.3511479573836
6942,CA-2017-107132,2017-06-26,2017-06-30,Standard Class,SC-20260,Scott Cohen,Corporate,United States,New York City,New York,10009,East,OFF-ST-10001490,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",713.88,4,0.0,214.164,2017,6,2017-06,178.47,713.88,178.47,0.3,8138.232,2016.711,49,0.07692307692307693,164.74153846153845,0.24780701754385964,187,8,3729.7929999999997,143,448.3511479573836
6943,CA-2017-107132,2017-06-26,2017-06-30,Standard Class,SC-20260,Scott Cohen,Corporate,United States,New York City,New York,10009,East,OFF-PA-10003790,Office Supplies,Paper,Xerox 1991,68.52,3,0.0,31.5192,2017,6,2017-06,22.84,68.52,22.84,0.46,575.568,254.8944,26,0.06666666666666667,21.317333333333334,0.44285714285714284,187,8,3729.7929999999997,143,448.3511479573836
6944,CA-2015-139248,2015-07-25,2015-07-30,Standard Class,RD-19930,Russell D'Ascenzo,Consumer,United States,Los Angeles,California,90032,West,TEC-PH-10004094,Technology,Phones,Motorola L703CM,623.96,5,0.2,38.9975,2015,7,2015-07,124.792,623.96,124.792,0.0625,4211.73,467.97,32,0.16666666666666666,129.99166666666667,0.11111111111111113,42,4,970.9420000000001,311,113.69550887485235
6945,CA-2014-148369,2014-09-23,2014-09-27,Standard Class,TH-21115,Thea Hudgings,Corporate,United States,Newark,Delaware,19711,East,OFF-BI-10004876,Office Supplies,Binders,Wilson Jones Suede Grain Vinyl Binders,11.12,4,0.0,5.4488,2014,9,2014-09,2.78,11.12,2.78,0.49000000000000005,16.402,5.0596000000000005,8,0.2333333333333333,2.1313333333333335,0.30847457627118646,58,4,2942.772,313,355.91518940721244
6946,CA-2016-106243,2016-09-30,2016-10-04,Standard Class,GM-14680,Greg Matthias,Consumer,United States,New York City,New York,10011,East,FUR-BO-10003034,Furniture,Bookcases,"O'Sullivan Elevations Bookcase, Cherry Finish",523.92,5,0.2,-26.196,2016,9,2016-09,104.78399999999999,523.92,104.78399999999999,-0.05000000000000001,1912.308,-68.1096,18,0.2,104.78399999999999,-0.03561643835616438,152,6,3163.628,223,381.4122600851971
6947,CA-2015-126466,2015-11-09,2015-11-13,Standard Class,JO-15550,Jesus Ocampo,Home Office,United States,Roseville,California,95661,West,OFF-FA-10000490,Office Supplies,Fasteners,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",2.48,2,0.0,1.1656,2015,11,2015-11,1.24,2.48,1.24,0.47,15.623999999999999,7.0804,13,0.04,1.1904,0.45317460317460323,215,5,1090.838,121,129.81062837907254
6948,CA-2015-130365,2015-04-25,2015-04-29,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Aurora,Illinois,60505,Central,OFF-ST-10002574,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",221.024,2,0.2,-55.256,2015,4,2015-04,110.512,221.024,110.512,-0.25,4199.456,-635.444,35,0.14,118.8004,-0.1513157894736842,54,13,8025.707,344,964.2281776436664
6949,CA-2015-130365,2015-04-25,2015-04-29,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Aurora,Illinois,60505,Central,FUR-CH-10003535,Furniture,Chairs,"Global Armless Task Chair, Royal Blue",128.058,3,0.3,-23.7822,2015,4,2015-04,42.686,128.058,42.686,-0.18571428571428572,1396.442,-20.733200000000004,28,0.175,50.308499999999995,-0.014847161572052405,54,13,8025.707,344,964.2281776436664
6950,CA-2017-143021,2017-11-19,2017-11-19,Same Day,AP-10720,Anne Pryor,Home Office,United States,New York City,New York,10011,East,OFF-BI-10001628,Office Supplies,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",58.408,7,0.2,18.2525,2017,11,2017-11,8.344,58.408,8.344,0.3125,287.868,64.1445,39,0.29,7.4052999999999995,0.22282608695652173,41,8,1638.554,332,195.2105996686765
6951,CA-2017-143021,2017-11-19,2017-11-19,Same Day,AP-10720,Anne Pryor,Home Office,United States,New York City,New York,10011,East,FUR-TA-10001676,Furniture,Tables,Hon 61000 Series Interactive Training Tables,79.974,3,0.4,-29.3238,2017,11,2017-11,26.658,79.974,26.658,-0.36666666666666664,653.121,-148.3962,22,0.3111111111111111,30.607333333333333,-0.22721088435374148,41,8,1638.554,332,195.2105996686765
6952,CA-2015-161767,2015-11-20,2015-11-24,Standard Class,GK-14620,Grace Kelly,Corporate,United States,Dallas,Texas,75217,Central,TEC-MA-10002790,Technology,Machines,NeatDesk Desktop Scanner & Digital Filing System,479.988,2,0.4,55.9986,2015,11,2015-11,239.994,479.988,239.994,0.11666666666666667,479.988,55.9986,2,0.4,239.994,0.11666666666666667,112,9,6497.27,244,782.1464789785139
6953,CA-2015-129917,2015-10-02,2015-10-03,First Class,HM-14980,Henry MacAllister,Consumer,United States,Los Angeles,California,90008,West,OFF-BI-10001757,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,11.808,3,0.2,4.1328,2015,10,2015-10,3.936,11.808,3.936,0.35,112.66799999999999,-10.135200000000001,48,0.43999999999999995,2.7552,-0.08995633187772928,247,4,736.276,111,87.91847922969407
6954,CA-2015-129917,2015-10-02,2015-10-03,First Class,HM-14980,Henry MacAllister,Consumer,United States,Los Angeles,California,90008,West,OFF-BI-10004828,Office Supplies,Binders,GBC Poly Designer Binding Covers,53.568,4,0.2,19.4184,2015,10,2015-10,13.392,53.568,13.392,0.3625,256.122,102.4488,18,0.21666666666666665,13.113,0.4,247,4,736.276,111,87.91847922969407
6955,CA-2015-129917,2015-10-02,2015-10-03,First Class,HM-14980,Henry MacAllister,Consumer,United States,Los Angeles,California,90008,West,TEC-PH-10000369,Technology,Phones,HTC One Mini,503.96,5,0.2,50.396,2015,10,2015-10,100.792,503.96,100.792,0.1,2041.038,317.4948,19,0.15000000000000002,107.0915,0.15555555555555556,247,4,736.276,111,87.91847922969407
6956,CA-2015-115420,2015-04-25,2015-05-02,Standard Class,LS-16945,Linda Southworth,Corporate,United States,Los Angeles,California,90004,West,OFF-EN-10003862,Office Supplies,Envelopes,Laser & Ink Jet Business Envelopes,21.34,2,0.0,9.8164,2015,4,2015-04,10.67,21.34,10.67,0.46,198.462,83.226,20,0.04,10.2432,0.41935483870967744,178,6,2845.27,223,342.04998869534603
6957,CA-2016-157588,2016-07-14,2016-07-19,Standard Class,AR-10570,Anemone Ratner,Consumer,United States,Columbus,Georgia,31907,South,OFF-BI-10003963,Office Supplies,Binders,Cardinal Holdit Data Disk Pockets,36.4,5,0.0,17.108,2016,7,2016-07,7.279999999999999,36.4,7.279999999999999,0.47000000000000003,100.464,38.7296,16,0.13333333333333333,6.309333333333334,0.38550724637681155,534,1,88.15,111,11.771790446051677
6958,CA-2016-157588,2016-07-14,2016-07-19,Standard Class,AR-10570,Anemone Ratner,Consumer,United States,Columbus,Georgia,31907,South,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",51.75,1,0.0,15.525,2016,7,2016-07,51.75,51.75,51.75,0.3,1438.132,235.1407,44,0.11666666666666665,35.91716666666667,0.16350425412966266,534,1,88.15,111,11.771790446051677
6959,CA-2015-167255,2015-09-27,2015-09-29,Second Class,RH-19510,Rick Huthwaite,Home Office,United States,San Francisco,California,94110,West,OFF-ST-10001328,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",15.51,1,0.0,4.3428,2015,9,2015-09,15.51,15.51,15.51,0.28,459.096,112.9128,31,0.05,14.7345,0.24594594594594596,467,6,6979.18,134,841.0214849774603
6960,CA-2015-167255,2015-09-27,2015-09-29,Second Class,RH-19510,Rick Huthwaite,Home Office,United States,San Francisco,California,94110,West,OFF-PA-10002377,Office Supplies,Paper,Xerox 1916,146.82,3,0.0,73.41,2015,9,2015-09,48.94,146.82,48.94,0.5,1004.652,415.284,52,0.08571428571428573,23.73314285714286,0.41336104442135185,467,6,6979.18,134,841.0214849774603
6961,CA-2015-167255,2015-09-27,2015-09-29,Second Class,RH-19510,Rick Huthwaite,Home Office,United States,San Francisco,California,94110,West,OFF-PA-10003441,Office Supplies,Paper,Xerox 226,12.96,2,0.0,6.2208,2015,9,2015-09,6.48,12.96,6.48,0.4799999999999999,334.368,155.7792,53,0.03636363636363637,6.244363636363636,0.4658914728682171,467,6,6979.18,134,841.0214849774603
6962,CA-2017-162096,2017-11-10,2017-11-10,Same Day,TB-21190,Thomas Brumley,Home Office,United States,Riverside,California,92503,West,OFF-AR-10002221,Office Supplies,Art,12 Colored Short Pencils,7.8,3,0.0,2.106,2017,11,2017-11,2.6,7.8,2.6,0.26999999999999996,18.2,3.016,8,0.13333333333333333,2.2533333333333334,0.16571428571428573,49,4,816.1740000000001,311,98.24963228938671
6963,CA-2016-157161,2016-07-16,2016-07-20,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Columbia,South Carolina,29203,South,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,10.2,5,0.0,4.794,2016,7,2016-07,2.04,10.2,2.04,0.47,68.136,30.293999999999997,35,0.07272727272727274,1.8916363636363636,0.44461077844311375,394,11,7610.8640000000005,144,916.4850169978097
6964,CA-2016-157161,2016-07-16,2016-07-20,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Columbia,South Carolina,29203,South,OFF-AR-10003338,Office Supplies,Art,"Eberhard Faber 3 1/2"" Golf Pencils",22.32,3,0.0,5.58,2016,7,2016-07,7.44,22.32,7.44,0.25,139.872,28.272000000000002,20,0.05714285714285715,7.014857142857143,0.20212765957446807,394,11,7610.8640000000005,144,916.4850169978097
6965,CA-2016-157161,2016-07-16,2016-07-20,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Columbia,South Carolina,29203,South,OFF-BI-10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,24.1,5,0.0,11.086,2016,7,2016-07,4.82,24.1,4.82,0.45999999999999996,212.08,58.5148,59,0.2692307692307692,3.522307692307692,0.2759090909090909,394,11,7610.8640000000005,144,916.4850169978097
6966,CA-2016-157161,2016-07-16,2016-07-20,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Columbia,South Carolina,29203,South,TEC-AC-10000358,Technology,Accessories,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,75.98,2,0.0,18.2352,2016,7,2016-07,37.99,75.98,37.99,0.23999999999999996,888.966,196.0284,24,0.03333333333333333,36.72366666666667,0.2205128205128205,394,11,7610.8640000000005,144,916.4850169978097
6967,CA-2016-157161,2016-07-16,2016-07-20,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Columbia,South Carolina,29203,South,OFF-BI-10002764,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,6.46,2,0.0,3.1654,2016,7,2016-07,3.23,6.46,3.23,0.49,69.768,13.759799999999998,34,0.3625,2.059125,0.1972222222222222,394,11,7610.8640000000005,144,916.4850169978097
6968,CA-2016-157161,2016-07-16,2016-07-20,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Columbia,South Carolina,29203,South,OFF-PA-10001461,Office Supplies,Paper,HP Office Paper (20Lb. and 87 Bright),60.12,9,0.0,28.8576,2016,7,2016-07,6.68,60.12,6.68,0.48000000000000004,86.84,38.2096,14,0.1,6.012,0.44,394,11,7610.8640000000005,144,916.4850169978097
6969,CA-2015-110765,2015-10-16,2015-10-20,Second Class,MP-17965,Michael Paige,Corporate,United States,New York City,New York,10011,East,TEC-PH-10004165,Technology,Phones,Mitel MiVoice 5330e IP Phone,824.97,3,0.0,214.4922,2015,10,2015-10,274.99,824.97,274.99,0.26,7699.72,780.9716,34,0.17777777777777778,226.10288888888888,0.10142857142857142,72,9,3983.6420000000003,344,479.22875042211086
6970,CA-2016-163937,2016-01-10,2016-01-13,Second Class,JB-16000,Joy Bell-,Consumer,United States,Longview,Washington,98632,West,FUR-FU-10000010,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",24.85,5,0.0,7.7035,2016,1,2016-01,4.970000000000001,24.85,4.970000000000001,0.31,175.938,52.4832,36,0.06,4.671799999999999,0.2983050847457627,43,7,644.1188,331,78.10802227361695
6971,CA-2017-153822,2017-09-19,2017-09-25,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Phoenix,Arizona,85023,West,OFF-ST-10000321,Office Supplies,Storage,Akro Stacking Bins,12.624,2,0.2,-2.5248,2017,9,2017-09,6.312,12.624,6.312,-0.19999999999999998,91.524,-6.9432,13,0.10000000000000002,7.101,-0.07586206896551724,41,10,14473.570999999998,344,1740.997464336836
6972,CA-2017-153822,2017-09-19,2017-09-25,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Phoenix,Arizona,85023,West,TEC-AC-10000109,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,89.584,2,0.2,4.4792,2017,9,2017-09,44.792,89.584,44.792,0.049999999999999996,1489.334,255.3144,29,0.08888888888888889,51.01311111111111,0.17142857142857143,41,10,14473.570999999998,344,1740.997464336836
6973,CA-2017-153822,2017-09-19,2017-09-25,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Phoenix,Arizona,85023,West,TEC-PH-10002415,Technology,Phones,Polycom VoiceStation 500 Conference phone,471.92,2,0.2,29.495,2017,9,2017-09,235.96,471.92,235.96,0.0625,3657.38,339.1925,15,0.16,247.75799999999998,0.09274193548387097,41,10,14473.570999999998,344,1740.997464336836
6974,CA-2017-153822,2017-09-19,2017-09-25,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Phoenix,Arizona,85023,West,OFF-BI-10001460,Office Supplies,Binders,Plastic Binding Combs,18.18,4,0.7,-13.938,2017,9,2017-09,4.545,18.18,4.545,-0.7666666666666667,269.67,84.9915,23,0.26,11.211,0.3151685393258427,41,10,14473.570999999998,344,1740.997464336836
6975,CA-2017-146185,2017-09-15,2017-09-19,Standard Class,CC-12145,Charles Crestani,Consumer,United States,Houston,Texas,77095,Central,OFF-AR-10002987,Office Supplies,Art,Prismacolor Color Pencil Set,31.744,2,0.2,8.3328,2017,9,2017-09,15.872,31.744,15.872,0.2625,436.48,155.54559999999998,24,0.08571428571428573,18.13942857142857,0.3563636363636363,106,7,2471.65,233,296.2020355594919
6976,CA-2015-112144,2015-06-28,2015-07-02,Standard Class,CY-12745,Craig Yedwab,Corporate,United States,Gilbert,Arizona,85234,West,OFF-LA-10000443,Office Supplies,Labels,Avery 501,5.904,2,0.2,1.9926,2015,6,2015-06,2.952,5.904,2.952,0.33749999999999997,66.42,23.3946,22,0.17500000000000002,3.04425,0.3522222222222222,60,8,2900.026,333,347.57122779108397
6977,CA-2015-112144,2015-06-28,2015-07-02,Standard Class,CY-12745,Craig Yedwab,Corporate,United States,Gilbert,Arizona,85234,West,FUR-FU-10004306,Furniture,Furnishings,Electrix Halogen Magnifier Lamp,621.76,4,0.2,46.632,2015,6,2015-06,155.44,621.76,155.44,0.075,2759.06,314.76599999999996,17,0.2333333333333333,148.96333333333334,0.11408450704225351,60,8,2900.026,333,347.57122779108397
6978,US-2016-119298,2016-11-25,2016-11-28,First Class,EP-13915,Emily Phan,Consumer,United States,Jonesboro,Arkansas,72401,South,TEC-PH-10002564,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,59.98,2,0.0,17.994,2016,11,2016-11,29.99,59.98,29.99,0.3,689.77,122.959,27,0.15000000000000002,25.491500000000002,0.1782608695652174,12,17,5478.0608,444,659.1304885944605
6979,CA-2017-155159,2017-11-25,2017-11-29,Second Class,DL-13315,Delfina Latchford,Consumer,United States,Atlanta,Georgia,30318,South,OFF-PA-10003724,Office Supplies,Paper,"Wirebound Message Book, 4 per Page",48.87,9,0.0,23.9463,2017,11,2017-11,5.43,48.87,5.43,0.49000000000000005,184.62,87.69449999999999,35,0.028571428571428574,5.274857142857143,0.4749999999999999,22,8,1458.258,432,175.93800508325748
6980,CA-2017-149076,2017-01-14,2017-01-19,Standard Class,SO-20335,Sean O'Donnell,Consumer,United States,Los Angeles,California,90036,West,OFF-PA-10000483,Office Supplies,Paper,Xerox 19,154.9,5,0.0,69.705,2017,1,2017-01,30.98,154.9,30.98,0.44999999999999996,415.132,159.54700000000003,15,0.1,27.881999999999998,0.3843283582089553,29,6,2602.5755,433,311.33298358746265
6981,CA-2014-146990,2014-11-07,2014-11-08,First Class,BP-11095,Bart Pistole,Corporate,United States,New York City,New York,10024,East,OFF-FA-10000611,Office Supplies,Fasteners,Binder Clips by OIC,5.92,4,0.0,2.8416,2014,11,2014-11,1.48,5.92,1.48,0.48000000000000004,36.112,15.3328,27,0.1142857142857143,1.310857142857143,0.4245901639344262,17,12,2442.044,443,293.1609725003831
6982,CA-2014-146990,2014-11-07,2014-11-08,First Class,BP-11095,Bart Pistole,Corporate,United States,New York City,New York,10024,East,OFF-PA-10000246,Office Supplies,Paper,Riverleaf Stik-Withit Designer Note Cubes,30.18,3,0.0,13.8828,2014,11,2014-11,10.06,30.18,10.06,0.45999999999999996,136.816,55.33,15,0.08,9.2552,0.40441176470588236,17,12,2442.044,443,293.1609725003831
6983,CA-2016-116526,2016-09-01,2016-09-05,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Detroit,Michigan,48227,Central,OFF-BI-10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,24.1,5,0.0,11.086,2016,9,2016-09,4.82,24.1,4.82,0.45999999999999996,212.08,58.5148,59,0.2692307692307692,3.522307692307692,0.2759090909090909,92,8,6491.026,234,781.3604722413526
